ClipId,EpId,rel_path,duration_samples,duration_seconds,match_strategy,label_block,label_prolong,label_soundrep,label_wordrep,label_interjection,label_no_stutter
231,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_20_231.wav,48000.0,3.0,suffix_underscore,1,0,0,0,1,2
232,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_42_232.wav,48000.0,3.0,suffix_underscore,1,0,1,0,3,1
233,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_233.wav,48000.0,3.0,suffix_underscore,0,1,0,0,3,2
234,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_20_234.wav,48000.0,3.0,suffix_underscore,2,1,1,0,0,0
235,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_6_235.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
236,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_6_236.wav,48000.0,3.0,suffix_underscore,0,0,3,0,0,0
237,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_20_237.wav,48000.0,3.0,suffix_underscore,0,1,0,0,1,2
238,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_42_238.wav,48000.0,3.0,suffix_underscore,0,1,0,2,0,1
239,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_20_239.wav,48000.0,3.0,suffix_underscore,1,1,0,0,2,1
240,1,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_23_240.wav,48000.0,3.0,suffix_underscore,1,0,0,0,2,2
242,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_1_242.wav,48000.0,3.0,suffix_underscore,0,1,1,0,0,2
243,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_243.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
244,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_6_244.wav,48000.0,3.0,suffix_underscore,0,3,0,0,0,0
245,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_50_245.wav,48000.0,3.0,suffix_underscore,1,1,1,0,1,1
246,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_246.wav,48000.0,3.0,suffix_underscore,0,3,0,0,0,0
249,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_249.wav,48000.0,3.0,suffix_underscore,1,2,1,0,1,0
250,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_50_250.wav,48000.0,3.0,suffix_underscore,0,1,2,1,0,1
251,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_1_251.wav,48000.0,3.0,suffix_underscore,0,0,0,0,1,3
252,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_50_252.wav,48000.0,3.0,suffix_underscore,1,0,2,1,3,0
253,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_1_253.wav,48000.0,3.0,suffix_underscore,1,1,2,1,1,0
254,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_6_254.wav,48000.0,3.0,suffix_underscore,2,0,3,0,0,0
257,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_42_257.wav,48000.0,3.0,suffix_underscore,1,0,2,0,0,0
258,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_20_258.wav,48000.0,3.0,suffix_underscore,0,2,2,0,0,0
259,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_259.wav,48000.0,3.0,suffix_underscore,0,0,1,0,0,2
260,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_6_260.wav,48000.0,3.0,suffix_underscore,1,0,3,0,0,0
261,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_261.wav,48000.0,3.0,suffix_underscore,1,0,0,0,2,2
262,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_6_262.wav,48000.0,3.0,suffix_underscore,1,0,0,2,0,0
263,1,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_23_263.wav,48000.0,3.0,suffix_underscore,3,2,0,0,0,0
264,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_264.wav,48000.0,3.0,suffix_underscore,1,1,0,0,0,1
265,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_42_265.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
266,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_1_266.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
268,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_6_268.wav,48000.0,3.0,suffix_underscore,2,1,1,0,0,0
270,1,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_270.wav,48000.0,3.0,suffix_underscore,0,3,0,0,1,0
272,1,data/SEP28K/clips/stuttering-clips/clips/HeStutters_1_272.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
0,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_32_0.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
1,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_5_1.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
2,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_31_2.wav,48000.0,3.0,suffix_underscore,2,0,0,0,2,1
4,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_80_4.wav,48000.0,3.0,suffix_underscore,1,2,0,0,1,0
5,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_13_5.wav,48000.0,3.0,suffix_underscore,1,1,0,0,0,1
6,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_16_6.wav,48000.0,3.0,suffix_underscore,0,1,0,0,2,2
9,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_64_9.wav,48000.0,3.0,suffix_underscore,0,0,0,2,0,1
11,2,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_74_11.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
13,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_1_13.wav,48000.0,3.0,suffix_underscore,2,3,2,0,0,0
14,2,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_81_14.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
16,2,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_35_16.wav,48000.0,3.0,suffix_underscore,0,2,1,0,0,1
17,2,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_15_17.wav,48000.0,3.0,suffix_underscore,2,0,0,0,3,1
18,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_2_18.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
19,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_099_19.wav,48000.0,3.0,suffix_underscore,0,1,0,0,3,2
20,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_32_20.wav,48000.0,3.0,suffix_underscore,1,0,0,0,2,2
21,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_34_21.wav,48000.0,3.0,suffix_underscore,1,0,0,0,3,2
22,2,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_39_22.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
23,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_098_23.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
25,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_34_25.wav,48000.0,3.0,suffix_underscore,0,2,0,0,0,1
27,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_55_27.wav,48000.0,3.0,suffix_underscore,1,0,0,0,2,2
28,2,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_26_28.wav,48000.0,3.0,suffix_underscore,0,0,0,0,2,3
29,2,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_0_29.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
31,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_19_31.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
32,2,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_29_32.wav,48000.0,3.0,suffix_underscore,0,0,0,0,1,3
33,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_28_33.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
35,2,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_65_35.wav,48000.0,3.0,suffix_underscore,2,0,2,0,0,0
36,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_32_36.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
37,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_29_37.wav,48000.0,3.0,suffix_underscore,0,0,0,2,0,1
38,2,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_15_38.wav,48000.0,3.0,suffix_underscore,1,1,0,0,0,1
39,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_76_39.wav,48000.0,3.0,suffix_underscore,0,1,0,3,0,0
41,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_218_41.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
42,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_071_42.wav,48000.0,3.0,suffix_underscore,0,0,1,0,1,2
43,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_1_43.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
46,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_32_46.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
50,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_118_50.wav,48000.0,3.0,suffix_underscore,1,0,1,0,0,2
51,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_21_51.wav,48000.0,3.0,suffix_underscore,0,0,2,0,0,0
53,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_016_53.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
54,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_121_54.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
55,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_72_55.wav,48000.0,3.0,suffix_underscore,0,1,0,0,1,2
56,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_30_56.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,2
57,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_64_57.wav,48000.0,3.0,suffix_underscore,3,1,0,0,0,0
60,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_178_60.wav,48000.0,3.0,suffix_underscore,0,3,0,0,3,0
61,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_099_61.wav,48000.0,3.0,suffix_underscore,1,1,0,0,0,2
62,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_0_62.wav,48000.0,3.0,suffix_underscore,0,2,0,0,3,1
63,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_11_63.wav,48000.0,3.0,suffix_underscore,0,1,0,0,2,2
64,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_37_64.wav,48000.0,3.0,suffix_underscore,1,1,0,0,0,1
66,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_016_66.wav,48000.0,3.0,suffix_underscore,0,2,0,0,3,1
68,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_985_68.wav,48000.0,3.0,suffix_underscore,1,1,0,0,0,1
71,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_74_71.wav,48000.0,3.0,suffix_underscore,1,2,0,0,0,1
72,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_6_72.wav,48000.0,3.0,suffix_underscore,1,2,2,0,0,0
73,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_62_73.wav,48000.0,3.0,suffix_underscore,1,0,0,3,0,0
74,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_2_74.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
75,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_42_75.wav,48000.0,3.0,suffix_underscore,0,2,0,0,3,1
77,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_97_77.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
82,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_87_82.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
84,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_024_84.wav,48000.0,3.0,suffix_underscore,0,1,0,0,1,2
85,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_12_85.wav,48000.0,3.0,suffix_underscore,2,2,0,0,0,0
86,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_16_86.wav,48000.0,3.0,suffix_underscore,0,2,0,0,3,1
89,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_21_89.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
90,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_103_90.wav,48000.0,3.0,suffix_underscore,0,0,0,1,3,2
92,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_096_92.wav,48000.0,3.0,suffix_underscore,0,2,0,0,3,1
93,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_063_93.wav,48000.0,3.0,suffix_underscore,0,1,0,0,3,2
94,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_5_94.wav,48000.0,3.0,suffix_underscore,0,1,0,0,3,2
95,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_101_95.wav,48000.0,3.0,suffix_underscore,1,1,1,0,2,1
97,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_121_97.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
98,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_20_98.wav,48000.0,3.0,suffix_underscore,1,1,1,0,3,0
99,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_087_99.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
101,2,data/SEP28K/clips/stuttering-clips/clips/HVSA_3_101.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
102,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_35_102.wav,48000.0,3.0,suffix_underscore,2,1,0,0,3,0
103,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_81_103.wav,48000.0,3.0,suffix_underscore,0,0,0,3,3,0
104,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_7_104.wav,48000.0,3.0,suffix_underscore,0,3,0,0,3,0
105,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_14_105.wav,48000.0,3.0,suffix_underscore,0,0,0,1,1,2
107,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_43_107.wav,48000.0,3.0,suffix_underscore,2,0,0,3,0,0
108,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_25_108.wav,48000.0,3.0,suffix_underscore,0,3,0,0,0,0
110,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_2_110.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,1
111,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_35_111.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
114,2,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_21_114.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
118,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_063_118.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
120,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_098_120.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
122,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_5_122.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
123,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_39_123.wav,48000.0,3.0,suffix_underscore,0,2,0,0,0,1
124,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_097_124.wav,48000.0,3.0,suffix_underscore,0,1,0,3,2,0
125,2,data/SEP28K/clips/stuttering-clips/clips/IStutterSoWhat_3_125.wav,48000.0,3.0,suffix_underscore,0,0,0,3,1,0
126,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_16_126.wav,48000.0,3.0,suffix_underscore,1,1,1,1,1,0
127,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_178_127.wav,48000.0,3.0,suffix_underscore,0,0,0,0,2,3
128,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_063_128.wav,48000.0,3.0,suffix_underscore,0,3,0,0,3,0
129,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_88_129.wav,48000.0,3.0,suffix_underscore,0,1,0,3,3,0
132,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_30_132.wav,48000.0,3.0,suffix_underscore,0,0,0,0,1,3
134,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_72_134.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
136,2,data/SEP28K/clips/stuttering-clips/clips/IStutterSoWhat_1_136.wav,48000.0,3.0,suffix_underscore,0,0,1,0,0,2
137,2,data/SEP28K/clips/stuttering-clips/clips/HVSA_1_137.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
138,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_26_138.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
140,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_81_140.wav,48000.0,3.0,suffix_underscore,1,1,2,0,0,1
141,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_7_141.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
143,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_35_143.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
146,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_37_146.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
150,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_37_150.wav,48000.0,3.0,suffix_underscore,2,0,1,0,1,0
151,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_19_151.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
154,2,data/SEP28K/clips/stuttering-clips/clips/HVSA_1_154.wav,48000.0,3.0,suffix_underscore,0,1,0,0,2,3
155,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_14_155.wav,48000.0,3.0,suffix_underscore,1,1,0,0,3,2
156,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_81_156.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
157,2,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_23_157.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
158,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_99_158.wav,48000.0,3.0,suffix_underscore,0,1,0,0,2,2
159,2,data/SEP28K/clips/stuttering-clips/clips/IStutterSoWhat_2_159.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
160,2,data/SEP28K/clips/stuttering-clips/clips/IStutterSoWhat_2_160.wav,48000.0,3.0,suffix_underscore,1,1,0,0,0,1
161,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_14_161.wav,48000.0,3.0,suffix_underscore,1,0,0,0,1,2
162,2,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_024_162.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
164,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_21_164.wav,48000.0,3.0,suffix_underscore,1,0,2,0,0,1
167,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_87_167.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
168,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_19_168.wav,48000.0,3.0,suffix_underscore,1,1,0,0,3,1
169,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_6_169.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
170,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_12_170.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
172,2,data/SEP28K/clips/stuttering-clips/clips/HVSA_3_172.wav,48000.0,3.0,suffix_underscore,0,0,0,0,2,2
174,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_81_174.wav,48000.0,3.0,suffix_underscore,2,1,1,0,0,0
175,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_6_175.wav,48000.0,3.0,suffix_underscore,2,0,0,0,0,1
176,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_11_176.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,2
178,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_21_178.wav,48000.0,3.0,suffix_underscore,0,0,0,3,3,1
179,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_64_179.wav,48000.0,3.0,suffix_underscore,0,3,0,0,3,0
180,2,data/SEP28K/clips/stuttering-clips/clips/HVSA_3_180.wav,48000.0,3.0,suffix_underscore,0,0,0,0,1,3
181,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_22_181.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
182,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_96_182.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
183,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_30_183.wav,48000.0,3.0,suffix_underscore,0,1,0,0,1,2
184,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_8_184.wav,48000.0,3.0,suffix_underscore,0,0,0,3,0,0
185,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_33_185.wav,48000.0,3.0,suffix_underscore,0,2,2,0,0,1
186,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_14_186.wav,48000.0,3.0,suffix_underscore,1,0,0,3,1,0
188,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_1_188.wav,48000.0,3.0,suffix_underscore,2,3,1,0,0,0
189,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_14_189.wav,48000.0,3.0,suffix_underscore,0,2,2,0,0,0
190,2,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_23_190.wav,48000.0,3.0,suffix_underscore,0,1,0,0,0,2
191,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_87_191.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
192,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_2_192.wav,48000.0,3.0,suffix_underscore,0,0,0,3,3,1
193,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_2_193.wav,48000.0,3.0,suffix_underscore,1,2,0,0,3,0
194,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_6_194.wav,48000.0,3.0,suffix_underscore,0,1,0,0,3,2
195,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_6_195.wav,48000.0,3.0,suffix_underscore,0,1,0,2,0,0
196,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_2_196.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
198,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_18_198.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
199,2,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_23_199.wav,48000.0,3.0,suffix_underscore,1,0,0,0,1,2
202,2,data/SEP28K/clips/stuttering-clips/clips/HVSA_3_202.wav,48000.0,3.0,suffix_underscore,0,0,0,0,1,3
203,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_88_203.wav,48000.0,3.0,suffix_underscore,0,1,0,2,0,1
204,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_99_204.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
205,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_101_205.wav,48000.0,3.0,suffix_underscore,0,2,0,2,0,0
207,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_99_207.wav,48000.0,3.0,suffix_underscore,0,1,0,0,3,2
208,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_12_208.wav,48000.0,3.0,suffix_underscore,2,0,0,0,1,1
209,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_42_209.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
210,2,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_6_210.wav,48000.0,3.0,suffix_underscore,0,0,0,0,2,3
211,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_101_211.wav,48000.0,3.0,suffix_underscore,1,0,0,0,2,2
212,2,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_62_212.wav,48000.0,3.0,suffix_underscore,0,0,2,1,0,0
213,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_12_213.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
214,2,data/SEP28K/clips/stuttering-clips/clips/HeStutters_21_214.wav,48000.0,3.0,suffix_underscore,0,2,0,0,0,1
2,3,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_31_2.wav,48000.0,3.0,suffix_underscore,0,0,0,0,3,3
4,3,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_80_4.wav,48000.0,3.0,suffix_underscore,0,0,0,0,1,3
5,3,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_13_5.wav,48000.0,3.0,suffix_underscore,0,0,0,3,1,0
6,3,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_16_6.wav,48000.0,3.0,suffix_underscore,0,1,0,1,2,0
7,3,data/SEP28K/clips/stuttering-clips/clips/StrongVoices_32_7.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
8,3,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_71_8.wav,48000.0,3.0,suffix_underscore,0,0,1,1,0,0
9,3,data/SEP28K/clips/stuttering-clips/clips/WomenWhoStutter_64_9.wav,48000.0,3.0,suffix_underscore,0,3,0,0,0,0
10,3,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_59_10.wav,48000.0,3.0,suffix_underscore,1,2,0,0,0,0
14,3,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_81_14.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
15,3,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_39_15.wav,48000.0,3.0,suffix_underscore,1,1,0,0,2,1
16,3,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_35_16.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,3
17,3,data/SEP28K/clips/stuttering-clips/clips/StutteringIsCool_15_17.wav,48000.0,3.0,suffix_underscore,0,0,1,0,0,2
19,3,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_099_19.wav,48000.0,3.0,suffix_underscore,0,0,0,0,0,2
20,3,data/SEP28K/clips/stuttering-clips/clips/StutterTalk_32_20.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,3
21,3,data/SEP28K/clips/stuttering-clips/clips/MyStutteringLife_34_21.wav,48000.0,3.0,suffix_underscore,1,0,0,0,0,2
23,3,data/SEP28K/clips/stuttering-clips/clips/FluencyBank_098_23.wav,48000.0,3.0,suffix_underscore,1,0,0,2,0,1
